,Ross_gyre,Weddell_gyre,ACC_transport
1996-02-01,16.190142490566046,50.725899840000004,125.53377532958984
1996-03-01,26.068566158490537,54.11663487999999,126.4952392578125
1996-04-01,30.646487366037725,55.96431231999999,119.6051025390625
1996-05-01,37.06676329056603,66.21928288,134.00912475585938
1996-06-01,29.268524135849027,67.37159807999998,123.31302642822266
1996-07-01,27.23203592452833,70.31986208000001,128.53646850585938
1996-08-01,27.280713599999995,70.71972991999999,124.06084442138672
1996-09-01,34.24444781886792,64.49623871999997,122.98306274414062
1996-10-01,37.86813216603777,69.82385824,130.20419311523438
1996-11-01,17.932126611320733,56.50534975999999,119.73885345458984
1996-12-01,25.432416543396233,51.75875839999998,126.1839599609375
1997-01-01,28.443302581132084,48.97239519999999,128.31248474121094
1997-02-01,24.71127710188678,52.91235871999997,132.19509887695312
1997-03-01,44.13989186415097,65.75438112,143.64581298828125
1997-04-01,28.489475320754707,65.13051487999999,129.7173309326172
1997-05-01,39.702670430188626,81.13347584,136.85711669921875
1997-06-01,26.80380588679248,74.317248,127.67479705810547
1997-07-01,17.40790671698114,72.83895391999998,126.00170135498047
1997-08-01,36.59698227924532,72.70219232,136.39486694335938
1997-09-01,38.0929552301887,61.16673824000001,131.9413604736328
1997-10-01,31.822745298113198,67.3932816,129.79214477539062
1997-11-01,41.938935728301885,60.829568639999984,135.34886169433594
1997-12-01,29.7767399245283,59.32191007999998,130.37667846679688
1998-01-01,17.33180709433961,56.08080895999998,123.70535278320312
1998-02-01,23.332714686792432,60.56301856,124.97416687011719
1998-03-01,29.105386686792492,62.991860159999995,128.7990264892578
1998-04-01,37.42434988679242,60.38053184,132.75592041015625
1998-05-01,24.355704935849072,60.968386880000025,133.3203582763672
1998-06-01,30.929300467924506,77.42621568000001,129.87425231933594
1998-07-01,50.81790907169813,78.86980512000001,140.82278442382812
1998-08-01,57.33341868679249,77.15880095999998,138.71421813964844
1998-09-01,39.849344664150955,69.53741792000001,130.43252563476562
1998-10-01,26.886759547169806,63.505842560000005,125.01371002197266
1998-11-01,35.8750716981132,78.72865888,135.2760772705078
1998-12-01,32.906261433962285,58.59295552000001,137.06292724609375
1999-01-01,17.48542400000003,50.883111680000006,125.60649871826172
1999-02-01,23.82703788679245,51.73693728000003,132.34375
1999-03-01,29.044140377358467,56.97006591999999,123.62520599365234
1999-04-01,41.102382309434,74.20377888000003,136.14990234375
1999-05-01,40.99233515471697,68.12330431999999,136.954833984375
1999-06-01,28.58909289056602,68.76499648,129.34197998046875
1999-07-01,30.173751728301884,72.35512064000001,125.10797882080078
1999-08-01,44.10455999999997,78.12066528,136.12405395507812
1999-09-01,38.114413584905655,64.86948319999999,131.1222381591797
1999-10-01,31.387051411320748,70.62717823999998,136.26141357421875
1999-11-01,29.587960694339664,58.51407903999999,131.74462890625
1999-12-01,25.11610801509434,54.83784928,131.88279724121094
2000-01-01,33.289870671698125,58.403440959999976,134.80215454101562
2000-02-01,28.165410475471706,54.4780384,127.64675903320312
2000-03-01,19.463279516981153,56.386912,126.79594421386719
2000-04-01,38.11464857358489,67.22573440000001,133.93463134765625
2000-05-01,35.05491097358492,70.14995232000003,135.10279846191406
2000-06-01,33.765720332075475,69.15442656,129.63540649414062
2000-07-01,36.58835459622645,72.15933152000001,129.95216369628906
2000-08-01,37.571363200000015,73.39351904000002,127.63510131835938
2000-09-01,29.863395441509457,68.36130047999998,125.34741973876953
2000-10-01,34.18203332830188,63.413256,130.23095703125
2000-11-01,23.572283350943415,54.98297248000002,123.9901123046875
2000-12-01,16.294210837735832,49.10400864000002,120.64103698730469
2001-01-01,14.753310369811297,44.80745792000002,124.12964630126953
2001-02-01,19.904418475471704,49.66115456,125.63490295410156
2001-03-01,29.82844274716979,58.01329728000003,128.67271423339844
2001-04-01,30.108061645283044,59.54797952000004,127.71270751953125
2001-05-01,30.79292202264148,69.10709664000001,127.0128173828125
2001-06-01,34.712575698113206,73.63158976,127.16545867919922
2001-07-01,29.014412739622653,79.474872,126.88780975341797
2001-08-01,26.083272875471682,82.98042848000001,133.214599609375
2001-09-01,39.64396987169814,74.58853535999998,134.52500915527344
2001-10-01,43.70404220377362,66.14076671999997,138.649658203125
2001-11-01,41.50700649056604,64.84616928,138.57847595214844
2001-12-01,32.48514240000001,47.72698688000003,133.41690063476562
2002-01-01,23.703946807547183,40.823783680000005,127.31551361083984
2002-02-01,30.026963501886787,52.861333119999976,139.66427612304688
2002-03-01,32.01522179622644,56.92689728,133.8098907470703
2002-04-01,45.53783806792453,64.75235295999998,137.4248809814453
2002-05-01,36.876368362264124,72.77422271999997,129.73960876464844
2002-06-01,19.104793539622634,74.9774464,117.89339447021484
2002-07-01,34.826795169811305,85.02131488000002,135.96815490722656
2002-08-01,31.9672522264151,73.77121695999998,134.64686584472656
2002-09-01,28.601761509433956,67.63552032,129.99337768554688
2002-10-01,19.141572769811333,61.347072640000015,123.06676483154297
2002-11-01,26.19036419622642,62.83828448000002,130.05601501464844
2002-12-01,38.60389959245283,61.397126080000014,139.57839965820312
2003-01-01,25.35621983396226,46.421792,128.96530151367188
2003-02-01,27.14356594716984,47.29926368000001,128.79820251464844
2003-03-01,24.334680573584915,54.40232895999998,125.13484954833984
2003-04-01,38.51612516226411,68.72780095999998,134.64599609375
2003-05-01,42.05520513207546,65.18863135999999,133.8525390625
2003-06-01,20.322512845283033,59.98904640000001,115.60623168945312
2003-07-01,44.495068920754704,68.77349312000004,129.5014190673828
2003-08-01,37.371252588679226,67.46775328000003,136.37158203125
2003-09-01,29.754317705660373,65.04993440000001,132.34249877929688
2003-10-01,26.82774212830186,69.17230624000001,128.1203155517578
2003-11-01,29.239556528301893,63.72286624000001,127.26175689697266
2003-12-01,15.269147954716981,53.215207040000024,116.89795684814453
2004-01-01,38.96997886792454,70.58400384000001,134.08682250976562
2004-02-01,16.926014490566047,62.571069119999976,123.57893371582031
2004-03-01,30.475733192452847,72.35834880000002,134.22201538085938
2004-04-01,34.168755622641534,66.15631807999998,136.7232208251953
2004-05-01,29.383421766037763,79.24908768,134.84339904785156
2004-06-01,30.844254852830172,76.58478495999998,134.9604034423828
2004-07-01,35.36083363018867,76.11271168,137.28248596191406
2004-08-01,29.310554747169792,80.18596735999998,129.7137908935547
2004-09-01,29.365014158490567,70.43464704000002,135.6331024169922
2004-10-01,28.975601690566034,72.16880191999999,129.4691925048828
2004-11-01,25.80337189433959,61.939784,127.40552520751953
2004-12-01,6.966371683018893,52.28385471999997,118.0911865234375
2005-01-01,31.233941675471694,60.64854080000001,132.963623046875
2005-02-01,37.4458961509434,64.96705375999998,134.75494384765625
2005-03-01,27.47555495849058,50.67909856,120.925537109375
2005-04-01,38.08334387924525,58.16764512,136.266845703125
2005-05-01,47.38672633962262,68.98139616,134.1973419189453
2005-06-01,34.83159734339622,73.21974047999998,125.1340560913086
2005-07-01,36.80766810566035,80.17169312,127.54615783691406
2005-08-01,41.95064434716976,70.50188480000001,133.5613250732422
2005-09-01,36.2576550037736,72.402696,130.2386932373047
2005-10-01,36.72843103396225,60.67731488,132.4912109375
2005-11-01,29.586294520754723,61.77551040000001,129.90216064453125
2005-12-01,10.184526913207531,48.93895104000002,114.64297485351562
2006-01-01,8.051310067924529,46.14313408000001,115.49742126464844
2006-02-01,17.227245584905653,54.46321151999998,120.7510986328125
2006-03-01,24.8898228528302,57.18695007999998,122.995849609375
2006-04-01,25.17022086037737,61.12716383999997,125.07921600341797
2006-05-01,43.85290982641509,79.64386719999999,145.58639526367188
2006-06-01,37.391594686792494,72.9101024,132.38623046875
2006-07-01,47.116738596226426,78.02447744,139.8679656982422
2006-08-01,30.824085675471693,71.997456,122.55683898925781
2006-09-01,31.445606098113178,72.75041248000002,123.7294921875
2006-10-01,36.810572498113245,74.33518016,133.1039581298828
2006-11-01,34.2239579169811,63.97741535999999,131.66766357421875
2006-12-01,24.107345811320723,55.291713599999994,127.26116180419922
2007-01-01,38.180697539622635,54.20404671999997,131.38558959960938
2007-02-01,26.925831184905647,55.34187616,123.27825927734375
2007-03-01,23.780535486792445,56.261950719999966,125.29412841796875
2007-04-01,36.40065322264153,62.69424416,127.68968963623047
2007-05-01,30.143654581132083,62.159229120000006,123.75418853759766
2007-06-01,41.57873044528303,59.78288447999999,124.5445327758789
2007-07-01,15.807568603773623,62.467883840000006,112.092529296875
2007-08-01,30.19364075471699,62.99784032000002,119.4276123046875
2007-09-01,23.27282904150945,63.54209119999999,119.8251953125
2007-10-01,28.753257237735838,67.86062976,130.70785522460938
2007-11-01,20.9057467773585,54.93985247999999,123.49825286865234
2007-12-01,21.923643592452855,54.31739040000001,120.31383514404297
2008-01-01,34.72193563773585,60.80883680000001,137.69395446777344
2008-02-01,39.927089207547155,64.92793408000001,138.68875122070312
2008-03-01,35.19128483018869,62.30829280000001,130.6621856689453
2008-04-01,36.446858566037776,62.521319359999985,121.50485229492188
2008-05-01,33.21989379622638,63.461404159999994,124.66400909423828
2008-06-01,42.30441243773583,75.22523008000002,138.33346557617188
2008-07-01,43.96565657358489,77.70810016,139.2913055419922
2008-08-01,24.940755743396224,61.654561599999994,125.04791259765625
2008-09-01,30.94413904905662,61.39025631999999,127.08988952636719
2008-10-01,24.080780256603777,56.87920704000002,126.9767837524414
2008-11-01,26.851254279245257,54.82548224000001,128.8300018310547
2008-12-01,21.07435610566035,58.494535359999986,131.5232391357422
2009-01-01,22.966304543396205,54.19249056,130.1798553466797
2009-02-01,24.755035471698104,57.34519328000003,130.03736877441406
2009-03-01,39.447542762264135,57.44936928,135.94459533691406
2009-04-01,38.36670883018869,61.83931935999998,130.19869995117188
2009-05-01,33.43421796226415,65.23243263999998,121.89795684814453
2009-06-01,26.101890113207578,63.709930879999995,123.15180969238281
2009-07-01,23.92986898113209,63.9355936,121.32787322998047
2009-08-01,30.12987501886794,63.08471456,122.33196258544922
2009-09-01,32.47307393207547,64.39307104000002,129.5783233642578
2009-10-01,33.77393696603775,66.38379040000001,130.58657836914062
2009-11-01,18.693293343396217,47.72635840000001,116.36367797851562
2009-12-01,33.083364407547144,61.50202847999999,130.6031494140625
2010-01-01,7.674629735849052,50.925352640000014,111.94871520996094
2010-02-01,17.738557524528296,57.58727935999998,117.76762390136719
2010-03-01,23.439358490566015,62.94472383999997,115.34130096435547
2010-04-01,24.187247758490592,66.06612224000001,118.00077819824219
2010-05-01,29.40843489811322,68.71046911999997,119.07328796386719
2010-06-01,51.28168591698113,79.95242464000002,139.1468048095703
2010-07-01,58.35292202264148,74.97694080000001,138.82879638671875
2010-08-01,47.24033636226416,79.81537471999997,139.97206115722656
2010-09-01,48.1273628377358,66.165416,135.12554931640625
2010-10-01,43.943752150943425,65.96959328,133.58489990234375
2010-11-01,35.17534810566035,57.54002816,131.04745483398438
2010-12-01,31.69732316981131,60.305352,129.99151611328125
2011-01-01,31.77052781886795,59.02317344,125.91344451904297
2011-02-01,40.12932751698113,57.071128,130.5721893310547
2011-03-01,40.30174979622644,60.10141024000001,129.77044677734375
2011-04-01,36.80338904150945,64.89967264000002,129.4171905517578
2011-05-01,53.27405687547174,76.26282944,139.7107391357422
2011-06-01,47.0031612981132,73.38789152000001,135.6477813720703
2011-07-01,27.35580081509435,71.36434431999999,122.51832580566406
2011-08-01,22.469480754716994,72.694704,120.54151153564453
2011-09-01,24.504810928301872,66.75886048,122.25496673583984
2011-10-01,39.22099749433961,65.69744512000001,130.20872497558594
2011-11-01,27.070366611320733,59.55293504000002,120.21688842773438
2011-12-01,33.69587193962264,63.38988480000001,130.33616638183594
2012-01-01,37.1445568603774,64.86768448,137.94155883789062
2012-02-01,30.984355683018894,54.34561535999998,125.05203247070312
2012-03-01,42.40423118490565,64.85830624,134.79092407226562
2012-04-01,34.794444498113215,68.83991232000002,125.01790618896484
2012-05-01,33.12933017358491,71.32720608000001,128.0140380859375
2012-06-01,24.247134611320764,62.334378560000005,124.33009338378906
2012-07-01,35.64044190188679,66.567728,132.56234741210938
2012-08-01,56.92315405283016,80.21421280000001,146.68325805664062
2012-09-01,41.229335607547135,73.01997504000002,131.3052215576172
2012-10-01,37.65612190188679,76.41193568000001,133.67861938476562
2012-11-01,33.064941584905654,66.84240447999998,126.6920394897461
2012-12-01,21.840378384905666,71.76670975999998,122.84121704101562
2013-01-01,19.43036395471698,60.69207519999999,120.10667419433594
2013-02-01,45.66316528301883,73.69801695999998,137.23202514648438
2013-03-01,30.010326400000007,58.108482560000006,128.21051025390625
2013-04-01,43.290145267924515,72.36928384000001,141.76052856445312
2013-05-01,37.40756425660378,62.95028895999998,130.2744140625
2013-06-01,37.263648060377356,62.01509344,132.82327270507812
2013-07-01,34.53071112452832,72.25109216,127.38799285888672
2013-08-01,30.244318611320733,74.39054016000003,126.95288848876953
2013-09-01,22.66684009056604,66.514688,122.4266128540039
2013-10-01,26.918090566037716,76.82194112,129.17691040039062
2013-11-01,23.260960301886797,62.835146880000025,119.89474487304688
2013-12-01,24.215415245283037,59.93087231999999,123.8086166381836
2014-01-01,30.951103456603796,59.931127359999984,127.04035949707031
2014-02-01,30.239808422641516,51.18865695999998,124.32393646240234
2014-03-01,31.947562686792434,63.994070079999986,128.89016723632812
2014-04-01,38.067965524528326,76.92419936000002,135.08299255371094
2014-05-01,26.04245391698116,75.06317024,122.7232437133789
2014-06-01,26.622359124528288,68.78655168,125.73683166503906
2014-07-01,36.50979664905658,79.87320128000003,131.0028076171875
2014-08-01,37.11002584150943,75.78158432,128.68655395507812
2014-09-01,26.913390309433968,72.49008735999999,121.97310638427734
2014-10-01,36.8690832301887,86.19562464000002,135.87303161621094
2014-11-01,26.825917283018857,77.73335616,121.67565155029297
2014-12-01,38.674578777358505,75.50541759999999,128.88088989257812
2015-01-01,37.032404467924536,60.00474528000003,128.29234313964844
2015-02-01,35.29070267169809,55.888200640000015,128.037109375
2015-03-01,30.2569283018868,62.453864,126.83467864990234
2015-04-01,32.674002294339594,78.55443872,133.0625457763672
2015-05-01,24.40349892830187,75.91670624000001,125.88963317871094
2015-06-01,18.4748050716981,62.321961280000004,121.05596923828125
2015-07-01,28.280831456603796,75.96099391999999,125.64856719970703
2015-08-01,43.7411851471698,77.34428768000001,141.2781982421875
2015-09-01,37.95802318490565,73.70644672,142.63836669921875
2015-10-01,33.66703281509432,78.6029392,132.96519470214844
2015-11-01,31.0344437735849,64.24102496,128.89559936523438
2015-12-01,19.895209720754742,56.01053792000002,123.1009292602539
2016-01-01,26.819488301886768,65.09288319999999,128.48573303222656
2016-02-01,39.664970566037745,62.74708288000002,139.06866455078125
2016-03-01,32.36699960754719,63.32628128,132.45858764648438
2016-04-01,32.32698366792452,71.30065568,129.28933715820312
2016-05-01,19.063801418867946,82.90370751999998,126.63592529296875
2016-06-01,21.550734430188687,81.00430688,129.37130737304688
2016-07-01,26.32750895094338,77.77093856,130.44520568847656
2016-08-01,24.274105418867915,81.56681152000002,122.7060775756836
2016-09-01,38.63543806792453,85.91256384,134.75453186035156
2016-10-01,19.265726732075482,73.57485184000001,127.11325073242188
2016-11-01,16.175928694339603,62.122269120000006,128.75111389160156
2016-12-01,16.494542671698092,51.27769247999999,123.30778503417969
2017-01-01,23.19958695849058,45.21978175999999,119.97091674804688
2017-02-01,23.113128754716993,54.26466816,118.9678955078125
2017-03-01,13.061273298113168,54.258360639999985,109.9771499633789
2017-04-01,21.33444920754716,63.41938656,120.81410217285156
2017-05-01,35.99940003018865,75.76993759999999,124.86743927001953
2017-06-01,36.64430025660378,73.60415968000001,131.47879028320312
2017-07-01,43.12222158490565,68.90870464000001,132.87295532226562
2017-08-01,32.513932015094284,65.8690464,124.98036193847656
2017-09-01,33.54720694339624,65.66754944,132.53372192382812
2017-10-01,22.240923230188667,59.443565119999974,120.86698150634766
2017-11-01,21.20770916226417,58.49501824000001,126.40567016601562
2017-12-01,16.862838279245288,58.15596031999999,124.92980194091797
2018-01-01,14.120467501886784,53.02250272,120.4685287475586
2018-02-01,21.959825569811283,56.36492544,124.39462280273438
2018-03-01,26.661539441509426,47.80426880000001,117.98204803466797
2018-04-01,17.487492769811332,52.92475840000001,111.41136932373047
2018-05-01,33.95911698113203,69.74103168,122.36146545410156
2018-06-01,31.70513310188678,75.55931488000003,118.4330825805664
2018-07-01,24.55077186415097,73.03141984,123.65669250488281
2018-08-01,23.216237343396248,79.97492735999998,121.80630493164062
2018-09-01,27.52216990188679,71.07051391999998,123.19107055664062
2018-10-01,33.822791667924555,67.44720959999997,129.3959503173828
2018-11-01,28.959761569811345,64.3032496,127.60208129882812
2018-12-01,16.159209720754713,57.608426879999996,122.92237854003906
2019-01-01,17.64869089811319,58.41925695999998,121.12279510498047
2019-02-01,21.84244498113209,66.02214816,123.37950897216797
2019-03-01,20.935562807547154,67.37880192000002,118.34963989257812
2019-04-01,41.93442070943397,66.97662208000001,125.32088470458984
2019-05-01,37.544068286792424,78.4137984,125.87342071533203
2019-06-01,41.177748950943354,90.39678751999998,131.97503662109375
2019-07-01,31.132498777358503,71.1017264,124.98492431640625
2019-08-01,37.577763683018894,76.64050271999997,131.04696655273438
2019-09-01,39.19078249056607,76.53704671999999,132.58348083496094
2019-10-01,22.71659996981132,72.2501296,119.45095825195312
2019-11-01,16.554903607547164,64.97765632,116.90821838378906
2019-12-01,2.566077524528295,52.69697471999997,106.59375
2020-01-01,15.433296120754719,63.13849280000001,119.15543365478516
2020-02-01,25.430919667924552,66.03563648000002,120.86209869384766
2020-03-01,24.289643652830183,68.47005504000002,122.50945281982422
2020-04-01,30.554634807547153,73.64017664000002,124.24323272705078
2020-05-01,22.213905328301905,85.3221056,125.0525894165039
2020-06-01,29.256226716981114,74.53499391999999,123.27356719970703
2020-07-01,18.874965916981132,71.45485983999997,120.47322845458984
2020-08-01,39.53731664905664,65.77147488000003,126.60444641113281
2020-09-01,29.35237379622644,63.52145119999999,122.7498550415039
2020-10-01,33.21580479999998,65.54662624000001,123.16766357421875
2020-11-01,16.598322415094316,62.639322560000004,116.53335571289062
2020-12-01,17.9603247698113,59.63424384,121.14746856689453
2021-01-01,7.936837252830178,48.48734527999997,120.16825103759766
2021-02-01,21.578347894339622,55.23205983999998,125.68164825439453
2021-03-01,23.209580618867903,58.96970304000002,123.02800750732422
2021-04-01,29.094802294339598,61.342251199999986,130.71026611328125
2021-05-01,20.376111758490563,75.03785792000002,120.94664764404297
2021-06-01,39.9234209207547,81.48056512000001,126.76868438720703
2021-07-01,26.05184404528305,62.5068576,114.02127075195312
2021-08-01,26.88717107924527,77.61141951999998,123.65796661376953
2021-09-01,36.10349035471695,71.16838431999999,126.204833984375
2021-10-01,36.359587441509454,66.46921280000001,131.4859619140625
2021-11-01,33.15529002264151,56.65059519999999,129.03465270996094
2021-12-01,28.75704796981129,61.40393664000001,132.95814514160156
2022-01-01,22.51754378867924,54.30608256,127.78776550292969
2022-02-01,20.76690783396226,62.76142880000001,128.74478149414062
2022-03-01,30.74116582641512,55.32680703999999,123.48572540283203
2022-04-01,39.41578572075474,63.202525119999976,123.60403442382812
2022-05-01,32.24598309433961,70.38035456,118.49790954589844
2022-06-01,21.247519818867893,63.45513664000001,120.90738677978516
2022-07-01,27.2805720754717,66.17453663999999,123.09090423583984
2022-08-01,28.182731532075493,65.12596032000002,121.09283447265625
2022-09-01,36.12641781132072,61.467904,125.77056884765625
2022-10-01,22.495017479245274,64.3625904,123.69087219238281
2022-11-01,21.99992193207544,66.72737311999998,127.93376159667969
2022-12-01,25.5594529207547,66.88099456,127.15229797363281
2023-01-01,29.024853675471693,60.061117120000006,128.1871337890625
2023-02-01,22.78245983396226,61.730658879999964,124.71391296386719
2023-03-01,26.114380739622653,63.26056480000001,129.8598175048828
2023-04-01,31.37054303396225,67.48454207999998,135.18153381347656
2023-05-01,48.73896156981125,72.13250368000001,138.56063842773438
2023-06-01,28.109868618867935,64.67828128000004,119.19471740722656
2023-07-01,35.896783154717,76.35222048000001,130.13446044921875
2023-08-01,41.634722716981145,75.57216159999999,132.82400512695312
2023-09-01,28.241199758490563,59.79312992000002,118.00810241699219
