Date,Ross_gyre,Weddell_gyre,ACC_transport,AABW_export,AABW_overturning,AABW_volume,AABW_temperature,AABW_salinity,HSSW_Ross_volume,HSSW_Ross_temperature,HSSW_Ross_salinity,HSSW_Weddell_volume,HSSW_Weddell_temperature,HSSW_Weddell_salinity
1960-01-01,25.0647042447768,53.36667277814205,121.77762775752441,11.411303978093216,67.57463182498496,78904741.6247875,0.07889401912689209,34.684322357177734,432.5033396059563,-1.5176869630813599,34.53034973144531,0.0,,
1960-02-01,26.313768821306304,59.15067688732624,116.240444359916,9.713026265208535,59.74667307376534,78934510.6482774,0.07940834015607834,34.68429946899414,429.7255292075595,-1.5186808109283447,34.5286979675293,0.0,,
1960-03-01,37.788201428081635,53.789333949522856,136.49100262864795,11.336040479988716,59.34106337428799,78926123.36887151,0.07938434928655624,34.68428421020508,444.51651537755833,-1.5235918760299683,34.52716064453125,0.0,,
1960-04-01,50.73071250122136,69.47584896936665,129.1591050194563,12.808222457648785,23.87810057143589,78908582.96736753,0.07960601150989532,34.684295654296875,467.26908005649074,-1.5277791023254395,34.52524185180664,0.0,,
1960-05-01,48.119260862041486,83.00002314116354,121.59833716977319,13.249238200039585,29.064793033726254,78898291.85074694,0.08015763014554977,34.684322357177734,484.56692041660887,-1.5286165475845337,34.520530700683594,0.0,,
1960-06-01,44.76608141769497,81.56293722394075,126.84230000754553,10.498270923814493,18.60999936243781,78859647.90304059,0.07665388286113739,34.68415451049805,474.9171364001783,-1.5296344757080078,34.51974868774414,0.0,,
1960-07-01,38.98642241750596,70.66603478340816,112.31339282290848,14.693853824885506,21.37615100549615,78877207.95946689,0.06872542202472687,34.68378829956055,444.5655126179427,-1.5313611030578613,34.52024459838867,0.0,,
1960-08-01,37.420850470428896,67.65493309599228,130.65254852962906,18.11220702144765,24.822395926950154,78842494.49573149,0.05998173728585243,34.683380126953125,443.47643661457295,-1.533301830291748,34.519065856933594,0.0,,
1960-09-01,38.74242331178531,63.79285656832284,127.08148279597812,8.488618595790907,15.748441693800121,78829899.04097778,0.05820078030228615,34.68330383300781,410.4691496327742,-1.5352321863174438,34.52034378051758,0.0,,
1960-10-01,38.5595797399694,66.766532944044,118.64136888270745,12.219181172599484,30.43429966765588,78769706.13329639,0.06327719241380692,34.68352127075195,403.88835407784535,-1.5352421998977661,34.5221061706543,378.6190040333649,-1.8344838619232178,34.46281433105469
1960-11-01,41.07142573339213,62.735199750014466,127.01875780980481,16.557028443616232,43.01753928724798,78763034.31689562,0.078313447535038,34.68425750732422,446.37654878916914,-1.539325475692749,34.51522445678711,120.1701549509864,-1.8347642421722412,34.46274948120117
1960-12-01,34.58244926907304,57.376589706289515,132.33991681000873,13.46583471294209,17.127564154810468,78739344.28124028,0.08050529658794403,34.6843376159668,442.9941551972031,-1.5417208671569824,34.5128173828125,0.0,,
1961-01-01,34.64409612235772,50.079141508816065,119.55440430583774,9.832019920018972,18.142730175203518,78741127.27511057,0.08123058825731277,34.68433380126953,440.74506504558633,-1.5411622524261475,34.5160026550293,0.0,,
1961-02-01,32.71718758188722,51.06388834187138,126.84771081103365,11.967551915929059,26.29874668643118,78788056.09161182,0.08181896060705185,34.684329986572266,409.2536771928618,-1.5403976440429688,34.520362854003906,0.0,,
1961-03-01,30.601316735913827,55.92938256905289,134.99003162857338,8.466678054720985,25.14695315785534,78771641.32369113,0.08208669722080231,34.68431091308594,396.6913569090824,-1.5421779155731201,34.520835876464844,0.0,,
1961-04-01,33.733422694720716,63.32042518436301,121.75548256707884,9.262219091053433,26.716391659332285,78759593.93865265,0.08236315846443176,34.684329986572266,388.7786794167442,-1.5455855131149292,34.51764678955078,0.0,,
1961-05-01,37.91152918247001,72.49187831023869,119.49816166923551,10.381167622620938,22.94697577839823,78760447.70513508,0.08267413079738617,34.68435287475586,398.94772727536116,-1.5497167110443115,34.5129508972168,0.0,,
1961-06-01,35.16173841548571,79.56650932327776,119.16813185132163,10.501898646250623,32.377359096842014,78714356.17895837,0.08315207064151764,34.684391021728516,413.3291651282585,-1.5504670143127441,34.51397705078125,0.0,,
